0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"85.07507977318676,424.3602322233326","137.28822849140096,320.7711750431283","99.32953433025676,417.37279335348524","138.82072739656797,280.417208541692","174.0481420138467,253.17504229712577","150.12169412694556,323.25317887480617","152.53436819588632,325.4662717826635","141.19714622645995,359.896518098705","246.1267073516252,314.98192961577774","53.4703288393726,389.78912412888343","278.16592205359314,350.24540229530186","154.77736156181606,463.5161017629423","198.53034251765985,456.01071606350314","154.82915476045724,521.112090233235","154.45230126288152,520.2778411746489","173.08347436333446,603.4162380352094","156.0312594402625,592.2968022090452"
"196.98416093165775,272.68293210040736","171.04792435345485,268.96074643858674","201.0041055048486,260.31154380234295","151.55338955296617,275.93110822981896","211.30934799134963,264.87295692532905","196.88078711839967,344.3709258439476","194.600688177324,326.9580173121352","281.5006503390895,385.47061074104755","269.5735656797654,458.5603142526827","273.1099395751953,404.3558142992309","273.97965947013887,378.88572781930174","228.18359143446395,472.07578963342803","233.23116718099277,478.0305380023407","186.23272390402713,547.8401688750151","209.32031523114512,524.4533316170658","189.55709354979518,641.2582724010898","193.07866386680752,641.2930826268771"
"204.4513293908264,286.5174111689111","211.99518270529666,390.5652146395078","210.62212181833468,276.1577606201172","239.5207940780699,282.4758358966516","208.69183955211122,283.2882417315175","270.13683604080853,313.41595185869863","211.74767692358114,324.64414069624723","283.9280313573459,384.93784448052196","126.4749681643475,390.1547858687226","232.07938693747911,435.76594549394304","72.30272238171057,425.8805360311664","232.44222921527313,463.93370869558606","238.93962800734704,465.4088209575252","186.85493801725517,571.3139545128967","207.86544814647868,559.6696252488904","194.435433087182,653.8450248510457","196.68374105371856,653.2261592404851"
"266.32744628075034,436.114510859033","261.15276461352636,430.23316498396457","276.2672181778845,431.80850136604755","151.43283508538275,312.01495604756275","152.66999680337278,309.4857152797832","139.78701841599286,353.70971442196617","150.5459731877546,357.69201197049034","101.27112220140748,408.78551201133877","72.54533873086774,423.07723227178076","92.08857459873542,414.28572064707714","28.470099720045766,439.0259501535141","130.92574325145915,493.9108317928091","146.88214550686257,495.62675980742335","118.21561500163398,566.5062455351714","146.69781583199705,571.7676452161737","121.10726020308323,640.2991773553396","127.00751047097293,640.2714681068746"
"139.1806514754834,437.7889907777541","46.94709142543928,452.8634008266582","90.02032530075849,442.455374869855","153.8297392848865,425.0507250834068","163.17593793460833,431.62159901184793","138.3722524086325,394.87091539434886","154.63840891322275,385.4054669925675","202.72454801329383,395.0277929640002","209.03301758524975,399.08071436306847","18.933503087856423,434.5075674094115","242.49981131349557,409.8233352839251","138.23159908784504,516.7484238917725","143.25437980681545,498.0281636872644","153.17656520739604,604.9276656213901","148.61818395236122,562.3073295860439","144.9421037013429,653.2594257755502","130.50331946940742,648.1142274136673"
"224.0810483049326,432.13391137030334","217.91570575877387,420.81039963065416","233.55611152500495,411.85490945897675","179.11112043922515,424.24889352998844","286.770473020086,415.4538314166236","163.75343209945737,420.2757037567257","143.17421630384393,370.5978067004727","162.72877710245928,475.21712306872416","248.8593590287383,459.3209678560843","184.51415600015963,483.41068609215404","296.8687166444059,439.38806140469205","189.58863328866926,502.3151085998297","236.54396066034815,503.3118311069355","184.07016460255426,602.9513555741959","181.60218003566166,602.6005904498267","152.620909219586,661.0397813848948","167.59463215987506,659.9922328607581"
"229.75300265657302,427.23713143790275","223.8033749175907,410.4508455625304","232.80178610360116,404.00088120991154","167.7904800236921,358.700234973477","252.39045697520214,422.38450106015927","167.6275247061763,430.06687090090736","135.91277120271081,365.1348010111412","149.56116803239757,440.07403896940355","136.45694765321014,441.638878254575","141.8481558120668,458.0521312669093","296.1432446728421,439.60684097230666","154.79552783298124,476.8695668023848","150.73254465778518,504.1089158113828","130.4848053334752,646.1440921293622","182.62633256132966,617.6890866765716","147.95418741545325,666.658584060372","197.96838631240314,660.0525911679991"
"194.8283849931413,412.75129206913454","189.08851970865572,408.3174649843446","190.25353813913546,417.7501871428137","170.0805510880882,371.2234259579432","216.20838548237248,414.0933381908135","219.25513971825984,343.724235208118","135.346331407124,367.2375007362217","230.42507738640336,387.9234581142084","91.88936404217083,423.8691842045765","190.39823055638414,442.49122708687986","68.04555336325086,421.0823593436512","176.15852160027055,500.47966033104325","189.99766427719175,504.71446708946377","141.67882297382283,562.7458921202426","184.8656926730264,562.5403882928396","144.44519820751384,653.9865041057423","159.70096217055266,652.9050715702517"
"132.43354375816972,318.46654127544","141.91301326529066,332.7908527062561","135.65287757012635,307.63135679964887","141.44934818252983,350.0625521292482","149.27796746042452,317.41125500155795","118.54825102216074,374.79633672691966","180.72764801144137,344.60174619919593","92.17642977822152,430.89996219145183","206.53905911575498,371.82268669633083","106.37395046842704,432.9650344551769","240.58147240427218,395.81399464885544","149.4275879618723,513.5561872549094","135.32306311937623,514.1435229824674","154.88906480366154,613.3198630485089","133.82318619902497,612.3100191702638","132.0432394896036,656.0075039993465","130.93559941985728,656.8001120006992"
"195.85296268685784,428.07165064236534","190.651476106755,372.2629858825921","212.90376682504143,407.90688184448715","196.8817534094191,381.8896341880472","261.86961726919685,432.9401424422802","227.93380520594263,347.680019868487","230.27420070663038,344.0171119304019","148.3358723681261,433.0597012887205","253.41748904810805,418.8184211226289","156.29300835160433,443.5020743640944","241.01728897985316,421.25413352877246","147.47370886895447,477.45535883922054","214.04099472580253,500.9448515302012","167.2095458628139,613.0844888056298","179.60458593702504,600.0303068049686","176.22604601670798,656.5863108356639","189.094008241646,655.7981023528696"
"169.87840300682456,318.69531624048136","220.07399405394085,397.606759869171","184.46417942863496,297.4536687947433","191.12408904435569,322.34462040407647","178.7221303264455,316.8462063088027","191.18455953635134,384.1297223874103","139.63797768915674,383.59822967173056","261.21410476743944,371.0394566161159","258.1561415557268,372.3296733217944","231.40650052319245,446.8440104087503","293.14671824414444,418.15224139143055","176.08423314669716,507.07700855537144","190.87959809062085,509.33982760062014","207.2619221015663,628.9121041502007","180.53469902068264,628.1451214148376","204.4800089082829,669.2528335036934","175.34243085690508,673.1619987042498"
"205.53372993914536,376.42948432655186","214.68674768826378,379.0521376791631","211.19321913663515,392.1120313354967","203.3404812348956,385.275604010556","192.82205562368904,315.6486882309969","228.70627757269125,340.84478890385606","148.06527223104632,360.3091852210375","244.53536132337518,391.7704897631931","243.47176479829426,392.2894013994862","195.27059841527085,449.54160994592803","75.71570091395995,413.7695104695479","187.87568919853481,499.5201407703444","202.68916243616246,502.6602778453307","176.06312935083292,558.1606289755973","195.29467838747496,559.1459667636262","161.10722481694205,658.818256066467","182.41877325035722,655.7112697497416"
"144.86352491564327,354.02813922570374","173.56055156544488,427.9580350052058","188.53556933570002,427.56520430865453","151.48799097677153,375.9549923907922","136.19322750818873,313.0912365152678","140.4915218724351,360.8774949604435","108.46249187781189,366.06410282595147","209.55634147554986,366.28782220387734","207.99085339497964,362.6289278616701","239.3002091641556,395.4621103487126","230.49217663479226,404.4583539554581","132.82960712121155,487.9691662027678","182.06793230702442,496.57562790213854","152.23450876673837,560.512982082738","152.65322199127553,561.4789079599343","142.33508918257542,656.3222625376185","138.00850181728026,655.0716414989664"
"112.75293995898062,298.8602797808814","113.58205630528789,297.5933149167072","123.83695502967686,286.9831619559559","132.38345123172274,303.3836602236974","135.84335285587537,291.94836597962137","180.0629943966402,324.58007753127276","179.57242777189856,325.120021953657","221.5805577081465,330.2794608624529","215.29566563706453,333.2486727822151","60.70769396830161,389.4888762834007","273.9498397292794,385.9457201530961","119.42459967349754,502.0735595940616","182.10152058285962,496.3103060592473","188.7782436623184,662.9355879609222","186.66925553496247,662.7574460515716","300.9511802465536,651.1437976406705","304.5634466386491,652.4242890947987"
"179.67191709525855,389.82377998559855","201.72283276509683,365.05904438894544","183.96518674620398,374.19699880399594","181.69764958838084,368.2970514557241","236.5075701405566,371.9369198097793","146.4107887475871,403.33389104108403","272.9977338620197,433.14116956658864","150.24340814375228,493.8265076871048","152.653840417528,489.7228374555417","144.53823270686405,447.78909646119587","284.5767798219673,362.26851467028666","155.28485760521795,543.0741395467913","101.29466105064068,531.6451937308107","161.2645369949044,619.5361898103113","315.20260064982256,616.6046439441725","73.4962077456226,658.1980011342564","80.97062338743694,658.2828269394455"
"277.171608594605,315.0896599320586","272.8827838823489,322.01039206656964","280.2403169624537,320.65373877143116","258.8885708226304,322.7578278181618","229.1114047454953,330.38809809703304","262.6487570439795,343.21458571615847","63.70563118188761,333.21355381828334","228.4287974435532,420.1268919710983","307.0517233169496,395.6189879183639","238.4859157220863,406.8182711471379","240.97527464632861,381.18698476353507","267.5360637620265,445.54036359378796","297.92643812008873,482.64131063617157","197.66935789353192,627.3405498103873","267.9645751775007,610.3840720328839","230.80138976100818,449.99638123271063","270.01324741942415,651.3350609211606"
"282.45942361438324,311.9999629514227","276.62352832838724,301.2484465127789","299.2578905157542,292.5197438043379","241.71582075779543,307.66103425378463","304.73160060184944,294.71354057816677","295.93419727369974,308.38213078242796","302.66248164195497,309.74262400823807","125.12038276167698,481.0501514241853","125.85000978462426,427.0737317749498","77.42696365772059,440.8221114934186","248.71246346796534,363.4202237259089","187.63315015265914,509.76349351934886","71.11545993196364,592.1025673239147","160.60081101948185,615.1212729368692","194.9186752259963,626.6621363302149","138.44302356289518,619.6849244114026","134.20730620506674,617.7350886600955"
