0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"149.42897942094027,122.60486662155922","367.5418020315208,404.3561616296434","158.16830865882253,109.60321834579052","332.6903036095289,338.9553114597899","189.5918607006741,137.27231155573625","295.00532104254694,314.76907396130986","219.4341741183389,254.49155963348505","294.3645348159256,305.99857582656324","284.0463053781235,305.705428958403","336.9357225291924,385.1823650909305","335.20812946720343,368.1747139659837","214.64680121752076,448.372418592876","256.8359754391681,445.54476311234646","215.71936492326194,649.6589987194492","237.50661842553995,650.7712278848492","226.91154661067264,653.7067101623297","263.53816994989893,655.5991206187682"
"340.6001493105165,414.9723928726137","335.06784333700335,402.5385815809673","224.34486507905598,40.33236206737474","320.2176317148172,395.6443816307454","233.952232865508,39.02591490096155","255.9390447891176,93.33605636418561","242.77489504090545,91.31036751001261","239.05699371456637,315.88199778753494","266.9362289488084,310.6266377964836","162.5221067792247,440.8951280645823","325.50210336766816,376.33528060022496","184.22480981730303,448.76714031056207","236.47088973345927,476.19794556139044","232.02301351940588,623.5193749810007","260.84983237893664,617.7656537363965","229.50282991164391,635.5238858827821","245.31614379289084,661.33084427058"
"213.70578837116403,60.56233491415179","377.8358162163761,378.39826888147496","228.72121643185153,47.750049249671314","352.4733052680465,359.16920821490453","236.80783541193267,43.74031742259222","240.79890720946315,229.0833365592511","221.28409962338696,234.33057287787648","317.2426922274935,303.8566663571369","296.44018590311134,294.93276395686405","361.3850884641655,348.57042067709597","363.135495657123,351.33378143904275","277.3293072889751,465.3001065384089","213.15714765615502,469.53915844631564","238.53624015837795,615.0423517486928","234.94583126914176,650.8934110055174","236.74344177839822,660.8795462879225","242.64889069197244,661.5067478283834"
"231.57254797197038,66.6175003645485","220.37700359181207,23.28360535291382","334.97542726390554,309.78783485026673","336.84556757708003,309.6071458512243","174.54098908539413,156.98416149569857","264.4642632629157,263.3346112321787","219.74798678980727,241.72581624428122","267.8300094901356,300.70722854554884","288.83557220933966,302.6006231048228","342.83139257765004,364.6415146408378","339.02627382389767,365.4258253045583","193.77481856884197,419.5252385120911","259.2431416492982,442.8789636040476","256.99406064994605,626.8461056720422","254.56277581597118,628.9368803862932","228.15939550733754,602.5358326240272","240.68944576278273,579.3737567352414"
"214.91838697144033,54.90795981559308","218.80589169750886,43.12523867833475","221.58799814899606,51.27398643048357","238.5838589798152,42.24782416792695","169.915933750019,206.80726196051572","261.43393597435863,96.25555179462359","199.26014347299065,268.3876126656736","159.14909404353875,171.08886362513678","281.66582812595,320.581706303103","164.95831969739862,435.74005008207683","328.84529636249465,363.29989303410747","197.9958289773548,448.09154406595786","257.5597853901785,454.0281926611518","222.30452226571998,630.224665779084","242.88018211038195,631.3613238501641","237.32354492899975,663.5122336302286","242.74322002128872,664.4611403172117"
"212.3946280869065,59.870944783845296","152.2990183551952,72.75733725106205","222.1843736403647,50.92773177744349","352.1290061149152,358.5577137275429","241.53122052144448,41.9313579217933","256.7865786422551,100.56781323503427","260.72220466109104,99.94273426931656","320.07635996777725,306.3287326797901","321.742013775421,310.0771224916213","165.8093128723857,149.88419722026424","360.90090902306224,344.3760972078672","235.42538217626196,505.1260922205587","230.06704723788607,503.98673269071463","230.24014861110584,637.4760371701726","231.11885501253005,655.855990754955","234.59742537917793,658.5791383735864","239.05179506888186,659.1797884336241"
"233.10485361893353,56.7739538645466","222.86630453859323,15.131326408237799","340.4786865293748,331.24283964995743","333.0920294379446,336.6908329470148","161.71826860598554,159.91941221957077","247.48104151863072,116.79704866520625","185.67807285887721,229.72252099894362","249.29046010414453,286.79678059737506","289.0237477224625,298.8902273808936","337.1750728147039,362.19638572128827","330.38535166343365,361.72212533913694","246.66143347595454,447.0091081314977","261.04339979594783,451.78540300302467","224.98339018469193,651.8886284141689","258.78202757482865,652.0883819936314","233.58082924928186,646.0176638592078","239.77655198509126,645.0346030149942"
"358.5423569141195,424.30994649805444","358.0618590418003,419.8169188740652","228.2923184999696,43.78353111474894","330.0632482150186,381.00764649387463","241.3484369122101,31.928451886900667","200.01800551952556,73.89069085918976","249.40283974970362,91.75859740735956","154.4728252841341,172.13322828715877","281.89653976974785,338.5248533018832","312.19059423899375,358.7842117487688","308.8951746721676,361.2932108719525","193.48124003132034,501.75440153723093","260.0840853976832,444.3775013726973","231.1669956311178,633.4979847711347","260.52606690996816,653.5913964653757","236.79681969431124,659.2053365150778","240.48803206269383,658.8842488448444"
"202.51182870827762,54.561492905078694","391.8744883258983,399.46964724054595","215.11471798076707,44.52273706517794","380.8047743622895,394.2719633941056","245.22792142281736,34.157230139706385","226.26836398232308,89.89214025118935","256.2066494240371,98.96926360371512","150.1785893421693,140.9054166148145","321.2569356836698,313.42432638086694","365.539975578219,363.7978876611138","370.9696421196488,351.9322703320692","225.6076141832404,472.1257280282937","266.7156247090737,452.2625192130122","230.55459903464708,619.0507376704235","231.09647571252015,648.6082084447957","233.2917922795515,618.2036373865743","237.8461537639455,658.5802961416281"
"207.24955357651766,59.56772533372218","197.51042234665692,54.673719220588175","221.31420925155226,48.72110789851919","355.1953857214071,352.982597499506","241.63598579377054,34.410996010331324","194.9247628594187,78.58214062939358","252.7705572106031,88.15857557007311","172.88499818794457,192.4535625175743","293.3585678872431,316.8639394559749","352.78510805419444,372.9933831478371","354.7051379727019,372.0799427551982","247.938560990508,454.7914319465132","260.08982516633864,456.85484474271186","219.51217312942686,655.9386553931329","239.18038907774695,657.4841213597398","229.79124845512183,655.9581830807697","240.7069549560547,655.2082581278879"
"339.1532444638501,442.82686404217077","341.66792021280133,418.74332056899016","230.8134490729306,45.35332468233219","314.9574139665537,407.60775317477805","168.6509041990288,244.64923843799397","187.83411935887915,289.9718822672209","256.1676885701339,94.04352982220482","156.7835749763459,181.7889365704607","281.29202810799563,332.79355416502005","316.82660731452916,361.2728727466865","314.30934190564585,366.2170053919929","188.47531142772868,471.57671442291615","244.83806164812023,251.63002014160156","228.05352866324932,623.4298795113767","231.11854579940382,643.9824620109588","232.22044610049477,662.2851538750912","237.2352452556447,662.8627257588308"
"228.2763940239695,56.094126942556656","227.32017175696706,44.013468671865496","230.7762275428624,45.996078906819974","226.4611776923391,42.885961792348425","245.44112387334326,38.53655046989945","222.63777671249926,87.52151370512372","257.31761353489026,92.49588339245273","164.98846797720466,170.38142875938564","304.8843325603797,300.5398731751201","168.8523565507585,167.50910272858022","363.4934678281792,360.6529651448884","222.1904999254279,470.43442188069974","240.42624741491176,218.9952212085056","235.4883456990877,614.3570302525383","230.3092384189947,616.9606190247295","236.92757819505982,618.5417056547528","223.85292632106678,551.4975195265001"
"211.78938204397951,57.06086325738217","220.17620831797558,42.53660528576327","222.45905152554644,45.125606180628914","191.07463426998157,37.81022227691769","242.367661353679,37.85931405390283","250.87508074689936,95.65743917621063","257.9677727844001,97.51961259062652","241.92738051358828,280.65067246730223","291.63659863898727,305.67665842256656","339.806940338491,383.4490319634226","343.6762981192147,367.46727910023253","248.40734741567172,436.7093334865941","266.77816306385085,416.22768357570067","255.0632565865721,614.3119544834478","256.382591692854,615.0939110188168","227.69321806792618,602.5943770946695","246.12195319980964,612.6270932446193"
"217.1119255629959,58.69724778349761","346.60259451662057,424.87212006683944","225.76566074237752,47.30671092230058","327.30852645102175,417.013885260556","164.1722999305577,201.67788642853614","257.8716268279673,97.57061227286371","258.3343449455291,96.13895490475666","169.46946864740397,203.63067448834963","271.4665684384595,325.6548336043896","169.91392386469863,168.5785137725711","327.53521832417886,379.39923653806693","182.29064306118147,477.44362678973124","259.16491072836556,548.1969543932013","230.4519016251026,621.548197705458","232.39588589798154,623.1527484344601","232.0401168704497,656.1253647859922","238.4771031479891,656.6625691573444"
"208.87758001186506,58.61779595163546","215.0903287954368,45.597517258462275","218.03825078585731,48.73898094266305","212.37893552075104,34.70388720471571","237.511643138841,38.48988035773488","257.5274339668482,97.1908257629157","256.9825231351741,101.66430640313412","171.0255064018042,200.9881654138231","299.22822538145783,310.6323880444241","363.72365767482654,367.37083702235833","355.1026314464525,372.4865122991777","212.20867504312838,474.8976948660171","264.69356412182526,478.7395551510822","225.8213191050964,615.0252553739437","223.7932868393479,617.7370568657664","232.19760298079552,655.8364630673182","237.9134655963586,656.2027036911783"
"149.64368928545645,110.45364721275952","219.81846805676412,42.702966905289585","220.88376525403925,44.550894948758966","345.72585934887604,331.6486759408439","239.18891176453826,35.225686025062885","254.840642461517,95.77018648733888","256.680963033832,97.63669188384415","294.3623123465809,319.7448136741549","298.6265546153028,328.4075429003526","333.36711316535445,420.7999797182788","338.1345997969928,399.70749138858065","256.797961550464,432.2240629084843","290.45490202551224,383.71539579755137","234.9852752685547,565.9885688514561","195.82573260593045,565.5099861352824","232.43706922122942,646.0016480679642","230.7832428156634,644.917861404122"
"353.07665738057534,448.4562024068276","358.18447170925515,440.69089778202516","225.55976345195847,41.996945481356015","334.9810897292794,420.44269250060796","173.56453268444494,195.16501667898453","224.2780750437933,90.64003910999817","245.9143552371964,93.23292817587054","139.48139989236915,459.82803166608403","272.1113164582605,339.0406003721957","230.83692994470266,508.55493805287875","327.6898248872868,382.3697991872112","185.18004646746567,482.00106490910747","243.35534605627396,489.4835268013208","220.52252701933747,639.436871717876","227.8099460230727,641.7203376265351","224.73789428829684,658.5542077684216","231.88274671502614,658.3370876683335"
"206.98287658097678,54.95152566219582","385.1783717856797,438.47790135483797","217.8774986118658,47.21283040621865","364.2462761726825,421.43544000410384","231.8620487613901,43.70535282773266","259.042462330384,93.02471324163652","256.3399202814362,97.53727820132957","317.3494867109603,344.25325801864204","298.9939964383493,321.98640697197226","368.3592649081338,382.84772583482794","362.9490691307454,383.13052997514893","268.15845180763813,536.414271848211","265.592543308837,479.1356275981502","266.46063983486783,572.8466464387767","254.93062348124585,570.3222490006384","236.58125949369793,536.7588236174231","229.38538690114302,534.504610647951"
